StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q31,Prolific_ID,FI_Time_First Click,FI_Time_Last Click,FI_Time_Page Submit,FI_Time_Click Count,B1_wind_1,B1_flood_1,Appraisal1_1,Decision,SI_Time_First Click,SI_Time_Last Click,SI_Time_Page Submit,SI_Time_Click Count,Appraisal2_evac_4,Appraisal2_stay_1,B2_wind_1,B2_flood_1,age,gender,zipcode,prior_experience,MTurkCode,PROLIFIC_PID,Condition,QCity_zipcode,QState_zipcode,DeviceIdentifier
2022-04-09 08:48:58,2022-04-09 09:15:23,IP Address,172.58.129.169,100,1585,True,2022-04-09 09:15:24,R_7OoNv73R5bJvpwB,,,,,25.829498291015625,-80.29270172119140625,anonymous,EN,I consent to taking part in this survey.,5f14cf327627fb00097f9a8a,35.736,38.26,40.056,3,110,9,7,"Stay in your place, a one-story, single-detached house, and ride out the storm.",9.295,37.945,39.197,4,,9,135,14,49,Female,32526,Yes,8425536,5f14cf327627fb00097f9a8a,High Uncertainty - Cat 4,Pensacola,FL,
2022-04-09 09:17:41,2022-04-09 09:19:53,IP Address,72.188.33.63,100,132,True,2022-04-09 09:19:53,R_Rt2fB5B3IgeOPZv,,,,,28.5531005859375,-81.75969696044921875,anonymous,EN,I consent to taking part in this survey.,5c2789fc1694480001e4c4e3,23.69,39.133,39.972,4,111,5,5,"Stay in your place, a one-story, single-detached house, and ride out the storm.",15.631,38.826,39.667,6,,6,120,8,38,Male,34711,Yes,5527597,5c2789fc1694480001e4c4e3,High Uncertainty - Cat 4,Clermont,FL,
2022-04-09 09:17:11,2022-04-09 09:20:51,IP Address,47.199.182.126,100,220,True,2022-04-09 09:20:52,R_2dKkXNMR5GiQ3oS,,,,,28.082305908203125,-82.72969818115234375,anonymous,EN,I consent to taking part in this survey.,6115a0f643bacc5f91a6299f,25.282,63.392,72.701,6,120,13,6,"Stay in your place, a one-story, single-detached house, and ride out the storm.",23.431,74.912,84.585,3,,4,100,5,23,Female,33671,Yes,1181843,6115a0f643bacc5f91a6299f,High Uncertainty - Cat 2,,,
2022-04-09 09:20:13,2022-04-09 09:24:16,IP Address,73.35.28.229,100,243,True,2022-04-09 09:24:17,R_1jJrRwqLyhJutt1,,,,,30.4499969482421875,-81.6623992919921875,anonymous,EN,I consent to taking part in this survey.,5d418aa2ba5255001983bb82,64.863,99.392,100.406,2,94,10,5,"Stay in your place, a one-story, single-detached house, and ride out the storm.",26.384,48.863,53.59,6,,5,105,15,39,Female,32208,Yes,7507066,5d418aa2ba5255001983bb82,High Uncertainty - Cat 2,Jacksonville,FL,
2022-04-09 09:26:27,2022-04-09 09:29:08,IP Address,72.239.85.107,100,160,True,2022-04-09 09:29:08,R_vojNkxSAam2ropb,,,,,29.4842987060546875,-81.20420074462890625,anonymous,EN,I consent to taking part in this survey.,60043e449262c21e955273f2,0.701,42.829,44.953,8,107,8,5,"Stay in your place, a one-story, single-detached house, and ride out the storm.",0.726,26.173,27.868,6,,7,118,11,50,Female,32164,Yes,6461780,60043e449262c21e955273f2,High Uncertainty - Cat 4,Palm Coast,FL,
2022-04-09 09:36:27,2022-04-09 09:40:06,IP Address,107.77.215.198,100,219,True,2022-04-09 09:40:07,R_02HIsmJoCRYlPjz,,,,,28.6343994140625,-81.622100830078125,anonymous,EN,I consent to taking part in this survey.,61108202f80cda0d97126022,1.672,58.819,62.24,15,120,12,5,"Stay in your place, a one-story, single-detached house, and ride out the storm.",14.07,66.406,67.102,18,,6,140,16,18,Female,33764,Yes,8629221,61108202f80cda0d97126022,Low Uncertainty - Cat 4,Clearwater,FL,
2022-04-09 09:44:59,2022-04-09 09:46:49,IP Address,98.230.54.64,100,110,True,2022-04-09 09:46:49,R_2pMJnhwc3cBGn5n,,,,,30.5218048095703125,-84.262603759765625,anonymous,EN,I consent to taking part in this survey.,60fdba3a556183eb3719016a,26.698,32.049,33.549,2,120,12,8,"Stay in your place, a one-story, single-detached house, and ride out the storm.",10.271,24.655,26.348,4,,10,140,16,22,Female,32303,Yes,5745914,60fdba3a556183eb3719016a,High Uncertainty - Cat 4,Tallahassee,FL,
2022-04-09 10:09:17,2022-04-09 10:11:23,IP Address,172.58.175.219,100,126,True,2022-04-09 10:11:24,R_2siMMRQG00ke02R,,,,,28.5435943603515625,-81.37380218505859375,anonymous,EN,I consent to taking part in this survey.,612a99791ca3e168247a1bf0,1.182,34.349,34.989,10,150,18,4,"Stay in your place, a one-story, single-detached house, and ride out the storm.",1.4,30.599,31.907,8,,3,120,14,25,Female,33617,Yes,9260790,612a99791ca3e168247a1bf0,High Uncertainty - Cat 2,Tampa,FL,
2022-04-09 10:10:56,2022-04-09 10:16:04,IP Address,98.162.136.102,100,307,True,2022-04-09 10:16:04,R_27TYWzQGxLsC51H,,,,,30.4766998291015625,-87.3141021728515625,anonymous,EN,I consent to taking part in this survey.,5ef283718092040ec9e39ca2,37.978,76.629,78.219,5,90,7,4,"Stay in your place, a one-story, single-detached house, and ride out the storm.",5.704,112.787,114.325,6,,7,115,15,58,Female,32526,Yes,4337866,5ef283718092040ec9e39ca2,Low Uncertainty - Cat 4,Pensacola,FL,
2022-04-09 10:20:47,2022-04-09 10:21:46,IP Address,73.84.130.49,100,58,True,2022-04-09 10:21:46,R_1eLWQhmWGh0f5Kj,,,,,26.8238067626953125,-80.1407012939453125,anonymous,EN,I consent to taking part in this survey.,60675b278929f00a78c91c3f,17.169,20.273,20.919,2,103,6,8,"Stay in your place, a one-story, single-detached house, and ride out the storm.",4.507,7.87,8.962,4,,7,101,6,32,Male,33408,Yes,6782922,60675b278929f00a78c91c3f,High Uncertainty - Cat 4,North Palm Beach,FL,
2022-04-09 10:47:38,2022-04-09 10:49:58,IP Address,172.58.129.173,100,139,True,2022-04-09 10:49:58,R_1PTcus459rsob1e,,,,,25.829498291015625,-80.29270172119140625,anonymous,EN,I consent to taking part in this survey.,60bf6a9a31d37cefa7b2a29b,3.273,37.083,37.914,16,140,10,7,"Stay in your place, a one-story, single-detached house, and ride out the storm.",3.932,43.375,44.063,17,,10,150,20,54,Male,33304,Yes,2103793,60bf6a9a31d37cefa7b2a29b,Low Uncertainty - Cat 4,Fort Lauderdale,FL,
2022-04-09 11:00:35,2022-04-09 11:02:55,IP Address,24.193.32.165,100,139,True,2022-04-09 11:02:55,R_1GvHrlGe615JWaQ,,,,,40.76519775390625,-73.95880126953125,anonymous,EN,I consent to taking part in this survey.,60fde74940100db428b34a06,32.928,45.538,46.404,4,100,6,7,"Stay in your place, a one-story, single-detached house, and ride out the storm.",13.337,30.208,31.342,6,,7,90,4,58,Female,33647,Yes,2897767,60fde74940100db428b34a06,High Uncertainty - Cat 2,Tampa,FL,
2022-04-09 11:05:59,2022-04-09 11:09:36,IP Address,66.177.223.79,100,217,True,2022-04-09 11:09:37,R_125amU77djDmGwe,,,,,25.720703125,-80.2776031494140625,anonymous,EN,I consent to taking part in this survey.,5ec98331d8456c0cac798d86,8.171,38.984,40.16,7,150,20,0,"Stay in your place, a one-story, single-detached house, and ride out the storm.",11.854,45.537,46.993,7,,0,145,18,28,Female,33134,Yes,7285709,5ec98331d8456c0cac798d86,Low Uncertainty - Cat 4,Miami,FL,
2022-04-09 11:10:21,2022-04-09 11:13:07,IP Address,97.102.27.139,100,165,True,2022-04-09 11:13:08,R_2uZGVgF1DkLgBRt,,,,,28.902496337890625,-81.2480010986328125,anonymous,EN,I consent to taking part in this survey.,5c471f433a307700017fc0dd,29.538,44.537,46.256,3,110,10,8,"Stay in your place, a one-story, single-detached house, and ride out the storm.",16.41,38.304,44.7,5,,6,90,4,41,Male,32725,Yes,7643070,5c471f433a307700017fc0dd,High Uncertainty - Cat 2,Deltona,FL,
2022-04-09 11:19:49,2022-04-09 11:22:20,IP Address,184.90.155.76,100,151,True,2022-04-09 11:22:20,R_vjFjE1aoY0MsAIF,,,,,28.7115020751953125,-81.51349639892578125,anonymous,EN,I consent to taking part in this survey.,55c65b6cfdf99b537b7f9dc7,15.846,24.297,25.132,4,105,6,5,"Stay in your place, a one-story, single-detached house, and ride out the storm.",5.167,18.975,19.568,8,,8,135,10,44,Female,32712,Yes,6643461,55c65b6cfdf99b537b7f9dc7,High Uncertainty - Cat 4,Apopka,FL,
2022-04-09 11:21:52,2022-04-09 11:25:12,IP Address,67.143.208.230,100,199,True,2022-04-09 11:25:12,R_3J4nHQkEZGOAlgE,,,,,28.6343994140625,-81.622100830078125,anonymous,EN,I consent to taking part in this survey.,5c12521fbf739a0001cfeb03,65.617,72.372,73.063,2,125,26,10,Evacuate to a hotel up north paying at least $150 per night.,28.731,39.526,40.125,3,6,,138,30,51,Female,32234,Yes,7003442,5c12521fbf739a0001cfeb03,Low Uncertainty - Cat 4,Jacksonville,FL,
2022-04-09 11:32:19,2022-04-09 11:33:54,IP Address,47.200.18.107,100,94,True,2022-04-09 11:33:54,R_2SoZujoeeSUVHgL,,,,,28.1147003173828125,-82.3677978515625,anonymous,EN,I consent to taking part in this survey.,611fd5c03b9654834bd4af0e,25.525,30.27,31.765,2,120,10,3,Evacuate to a hotel up north paying at least $150 per night.,12.432,21.698,23.934,3,2,,146,15,19,Female,33647,Yes,9782506,611fd5c03b9654834bd4af0e,High Uncertainty - Cat 4,Tampa,FL,
2022-04-09 11:43:29,2022-04-09 11:45:14,IP Address,172.58.6.157,100,104,True,2022-04-09 11:45:14,R_3oASyqWwtHuBGQx,,,,,33.746795654296875,-84.31369781494140625,anonymous,EN,I consent to taking part in this survey.,5d8e1f47fc29cb001aeda6ea,28.801,34.962,35.537,3,143,15,7,Evacuate to a hotel up north paying at least $150 per night.,22.635,36.115,36.765,7,4,,100,8,23,Male,32503,Yes,7799281,5d8e1f47fc29cb001aeda6ea,High Uncertainty - Cat 2,Pensacola,FL,
2022-04-09 11:46:03,2022-04-09 11:48:15,IP Address,72.185.114.19,100,131,True,2022-04-09 11:48:15,R_zUoySTgtOP4cLSN,,,,,28.2136993408203125,-82.68090057373046875,anonymous,EN,I consent to taking part in this survey.,5dec1c522911273179e44dbe,28.186,35.868,37.263,3,100,5,5,"Stay in your place, a one-story, single-detached house, and ride out the storm.",24.137,36.913,37.578,4,,5,120,8,20,Male,33755,Yes,5316119,5dec1c522911273179e44dbe,High Uncertainty - Cat 4,Clearwater,FL,
2022-04-09 11:51:22,2022-04-09 11:53:28,IP Address,75.74.226.222,100,126,True,2022-04-09 11:53:29,R_3HhQreNLBJlreTO,,,,,25.49310302734375,-80.4344024658203125,anonymous,EN,I consent to taking part in this survey.,5fbe8b008273fa000c700e13,15.012,35.446,36.445,7,115,8,6,"Stay in your place, a one-story, single-detached house, and ride out the storm.",4.782,39.572,40.788,12,,8,136,14,21,Female,33030,Yes,6348613,5fbe8b008273fa000c700e13,Low Uncertainty - Cat 4,Homestead,FL,
2022-04-09 12:01:05,2022-04-09 12:03:20,IP Address,216.109.253.2,100,135,True,2022-04-09 12:03:20,R_2fBgKh9WMJsLe01,,,,,30.191802978515625,-81.6027984619140625,anonymous,EN,I consent to taking part in this survey.,5eaf02446c144d5e3a4d4562,23.553,42.725,43.712,5,120,12,9,"Stay in your place, a one-story, single-detached house, and ride out the storm.",17.003,35.176,36.071,6,,6,100,6,51,Male,32218,Yes,7917819,5eaf02446c144d5e3a4d4562,High Uncertainty - Cat 2,Jacksonville,FL,
2022-04-09 12:14:01,2022-04-09 12:17:23,IP Address,174.48.230.74,100,202,True,2022-04-09 12:17:24,R_WfAgHmXnaWznJLP,,,,,25.73809814453125,-80.3119964599609375,anonymous,EN,I consent to taking part in this survey.,611ad2fd1c19efa9c3944133,36.719,44.316,49.902,3,119,10,9,Evacuate to a hotel up north paying at least $150 per night.,25.009,42.044,43.9,4,8,,120,10,20,Female,33183,Yes,6364471,611ad2fd1c19efa9c3944133,High Uncertainty - Cat 4,Miami,FL,
2022-04-09 12:22:24,2022-04-09 12:23:51,IP Address,71.220.30.45,100,86,True,2022-04-09 12:23:51,R_OIsCha26v7OylKp,,,,,30.489593505859375,-86.16840362548828125,anonymous,EN,I consent to taking part in this survey.,5fc7020f93e604430d3edff9,17.482,25.64,29.261,2,150,10,10,"Stay in your place, a one-story, single-detached house, and ride out the storm.",9.101,19.818,20.558,6,,10,155,16,21,Male,32448,Yes,3426537,5fc7020f93e604430d3edff9,Low Uncertainty - Cat 4,Marianna,FL,
2022-04-09 12:37:21,2022-04-09 12:39:21,IP Address,69.244.209.56,100,120,True,2022-04-09 12:39:22,R_3lywJxRkyr4gkAO,,,,,30.4907989501953125,-84.31580352783203125,anonymous,EN,I consent to taking part in this survey.,610f51db5b5a6673160e24aa,16.954,25.078,27.086,3,150,12,8,Evacuate to a hotel up north paying at least $150 per night.,16.782,36.372,37.838,3,6,,90,9,21,Female,32304,Yes,2041095,610f51db5b5a6673160e24aa,High Uncertainty - Cat 2,Tallahassee,FL,
2022-04-09 12:37:29,2022-04-09 12:39:38,IP Address,108.85.68.75,100,129,True,2022-04-09 12:39:39,R_YQhJV5m8fAeveWl,,,,,26.268096923828125,-80.209197998046875,anonymous,EN,I consent to taking part in this survey.,5b9f330e06114100010721c5,27.884,36.441,37.496,2,140,15,8,"Stay in your place, a one-story, single-detached house, and ride out the storm.",19.289,46.185,46.781,12,,9,145,26,23,Female,33075,Yes,3615066,5b9f330e06114100010721c5,Low Uncertainty - Cat 4,Coral Springs,FL,
2022-04-09 12:55:54,2022-04-09 12:58:49,IP Address,47.202.144.88,100,174,True,2022-04-09 12:58:49,R_2y0YQ3CXW94ZQ4X,,,,,28.0117034912109375,-82.582000732421875,anonymous,EN,I consent to taking part in this survey.,5edeab2377b7da1497d6ff76,26.761,49.139,49.837,4,120,12,5,"Stay in your place, a one-story, single-detached house, and ride out the storm.",32.355,50.346,54.679,4,,8,140,16,37,Male,33615,Yes,9603017,5edeab2377b7da1497d6ff76,High Uncertainty - Cat 4,Tampa,FL,
2022-04-09 13:30:25,2022-04-09 13:32:48,IP Address,8.24.20.41,100,142,True,2022-04-09 13:32:48,R_BR5M1Hgyqml6tBT,,,,,30.45660400390625,-84.32230377197265625,anonymous,EN,I consent to taking part in this survey.,60fdd69df07af0302d9ce2de,21.02,30.003,30.627,4,142,11,6,Evacuate to a hotel up north paying at least $150 per night.,11.125,19.359,20.304,4,5,,110,6,22,Male,32127,Yes,5566504,60fdd69df07af0302d9ce2de,High Uncertainty - Cat 2,Port Orange,FL,
2022-04-09 13:46:31,2022-04-09 13:49:36,IP Address,97.71.246.195,100,184,True,2022-04-09 13:49:37,R_vxIY9B7wkqg5WZX,,,,,28.2693939208984375,-81.4741973876953125,anonymous,EN,I consent to taking part in this survey.,600f254f7561ae0bb5abba7c,23.928,60.687,65.927,10,110,10,10,Evacuate to a hotel up north paying at least $150 per night.,23.008,64.995,66.881,11,10,,135,16,23,Female,34746,Yes,9593332,600f254f7561ae0bb5abba7c,Low Uncertainty - Cat 4,Kissimmee,FL,
2022-04-09 14:01:14,2022-04-09 14:03:12,IP Address,73.49.83.186,100,117,True,2022-04-09 14:03:12,R_eqXbU2fuUc2pI41,,,,,26.016204833984375,-80.19550323486328125,anonymous,EN,I consent to taking part in this survey.,5fb6098d25cdf2228ccd584e,37.091,41.976,42.972,2,130,15,0,"Stay in your place, a one-story, single-detached house, and ride out the storm.",7.545,23.438,24.224,3,,0,110,12,22,Female,33009,Yes,4781886,5fb6098d25cdf2228ccd584e,High Uncertainty - Cat 2,Hallandale,FL,
2022-04-09 14:09:26,2022-04-09 14:11:36,IP Address,132.170.41.246,100,129,True,2022-04-09 14:11:36,R_Z2kqrq0rdvyyGRj,,,,,28.5655975341796875,-81.25879669189453125,anonymous,EN,I consent to taking part in this survey.,60fc658f2458e31812a4e66d,2.528,44.901,45.718,7,120,12,7,Evacuate to a hotel up north paying at least $150 per night.,4.05,33.992,34.765,7,7,,140,16,18,Female,33027,Yes,9241187,60fc658f2458e31812a4e66d,High Uncertainty - Cat 4,Hollywood,FL,
2022-04-09 14:54:12,2022-04-09 14:56:00,IP Address,71.46.230.51,100,107,True,2022-04-09 14:56:00,R_rfpypM3TjnQQgCd,,,,,28.3939056396484375,-81.421600341796875,anonymous,EN,I consent to taking part in this survey.,5ef90b249bafa50a311593ae,3.799,27.047,27.862,4,135,12,5,Evacuate to a hotel up north paying at least $150 per night.,19.076,37.139,37.808,5,3,,140,16,22,Male,32837,Yes,4664074,5ef90b249bafa50a311593ae,Low Uncertainty - Cat 4,Orlando,FL,
2022-04-09 14:58:19,2022-04-09 15:03:56,IP Address,70.126.230.144,100,337,True,2022-04-09 15:03:56,R_1OCP3e93oQ5HJE9,,,,,28.11309814453125,-81.6240997314453125,anonymous,EN,I consent to taking part in this survey.,5cd4a546242f0d0017c09fd0,33.884,46.159,47.555,2,130,15,8,Evacuate to a hotel up north paying at least $150 per night.,32.828,51.726,52.395,5,9,,145,20,32,Female,33898,Yes,4345244,5cd4a546242f0d0017c09fd0,High Uncertainty - Cat 4,Lake Wales,FL,
2022-04-09 15:14:15,2022-04-09 15:15:39,IP Address,68.35.218.223,100,83,True,2022-04-09 15:15:39,R_31BFpKRcH4138P5,,,,,30.5218048095703125,-84.262603759765625,anonymous,EN,I consent to taking part in this survey.,6150a7aff22eb4723de2341a,6.147,23.477,24.582,4,120,12,8,Evacuate to a hotel up north paying at least $150 per night.,16.002,25.058,26.313,3,2,,100,6,44,Male,32312,Yes,5064377,6150a7aff22eb4723de2341a,High Uncertainty - Cat 2,Tallahassee,FL,
2022-04-09 15:23:02,2022-04-09 15:24:25,IP Address,107.181.58.46,100,82,True,2022-04-09 15:24:25,R_2faXU3SSBo5iqBz,,,,,26.389801025390625,-80.21450042724609375,anonymous,EN,I consent to taking part in this survey.,5f18610a63c761000bf6a39a,18.161,22.142,23.439,2,120,13,8,Evacuate to a hotel up north paying at least $150 per night.,12.648,22.937,23.904,3,9,,141,17,24,Female,33498,Yes,8748585,5f18610a63c761000bf6a39a,High Uncertainty - Cat 4,Boca Raton,FL,
2022-04-09 15:31:15,2022-04-09 15:34:54,IP Address,72.184.58.219,100,219,True,2022-04-09 15:34:55,R_1Lu3v1twHJMqHHw,,,,,27.4674072265625,-82.5110015869140625,anonymous,EN,I consent to taking part in this survey.,5de6eca0a91be366cbb5ffe2,19.995,68.373,69.467,12,145,12,6,"Stay in your place, a one-story, single-detached house, and ride out the storm.",7.99,75.08,79.387,21,,3,118,7,37,Female,34208,Yes,7408294,5de6eca0a91be366cbb5ffe2,High Uncertainty - Cat 2,Bradenton,FL,
2022-04-09 16:11:36,2022-04-09 16:14:50,IP Address,98.58.244.44,100,194,True,2022-04-09 16:14:51,R_yWlfNZQbJfhwUE1,,,,,25.78070068359375,-80.295196533203125,anonymous,EN,I consent to taking part in this survey.,5a21f078a7788f000144aa76,49.299,77.464,78.227,3,110,10,4,"Stay in your place, a one-story, single-detached house, and ride out the storm.",29.101,53.138,54.078,3,,6,140,16,49,Female,33193,Yes,4420766,5a21f078a7788f000144aa76,Low Uncertainty - Cat 4,Miami,FL,
2022-04-09 17:23:24,2022-04-09 17:27:44,IP Address,73.104.192.110,100,259,True,2022-04-09 17:27:44,R_3CUVJRqgIMNvSdt,,,,,30.2183074951171875,-81.562103271484375,anonymous,EN,I consent to taking part in this survey.,5da171a81610f10015102717,23.783,80.415,120.765,5,120,12,8,"Stay in your place, a one-story, single-detached house, and ride out the storm.",24.737,50.71,51.787,3,,8,140,16,71,Female,32256,Yes,7138718,5da171a81610f10015102717,High Uncertainty - Cat 4,Jacksonville,FL,
2022-04-09 17:24:15,2022-04-09 17:27:50,IP Address,73.245.149.162,100,215,True,2022-04-09 17:27:50,R_bsIPNZK4I6bqkW5,,,,,25.666595458984375,-80.40360260009765625,anonymous,EN,I consent to taking part in this survey.,610075c1ef04d1f734032f69,26.744,135.767,136.933,3,120,12,7,Evacuate to a hotel up north paying at least $150 per night.,14.155,34.57,34.843,7,7,,140,16,19,Female,33193,Yes,2079129,610075c1ef04d1f734032f69,Low Uncertainty - Cat 4,Miami,FL,
2022-04-09 17:44:53,2022-04-09 17:48:05,IP Address,173.171.15.139,100,191,True,2022-04-09 17:48:05,R_2Y6fkHgThatrns2,,,,,27.8672027587890625,-82.35030364990234375,anonymous,EN,I consent to taking part in this survey.,5dcdef4dd30a0e0acb5b6fba,3.844,59.637,60.765,5,120,12,8,Evacuate to a hotel up north paying at least $150 per night.,16.607,49.566,51.537,9,5,,100,8,48,Male,33510,Yes,1733115,5dcdef4dd30a0e0acb5b6fba,High Uncertainty - Cat 2,Brandon,FL,
2022-04-09 17:47:34,2022-04-09 17:49:04,IP Address,76.26.243.117,100,89,True,2022-04-09 17:49:04,R_1Iaane3SC3BnbzM,,,,,28.802398681640625,-81.5316009521484375,anonymous,EN,I consent to taking part in this survey.,60f66877a0a732b6dbe3485d,22.696,29.386,30.629,2,149,20,8,"Stay in your place, a one-story, single-detached house, and ride out the storm.",3.646,12.648,14.499,6,,9,155,26,36,Male,32776,Yes,7385318,60f66877a0a732b6dbe3485d,Low Uncertainty - Cat 4,Sorrento,FL,
2022-04-09 17:49:18,2022-04-09 17:51:31,IP Address,97.106.32.38,100,133,True,2022-04-09 17:51:31,R_55259C57oQ9riz7,,,,,27.4582977294921875,-82.5287017822265625,anonymous,EN,I consent to taking part in this survey.,601b4794fa119d4f81a79761,42.768,47.653,48.779,2,130,12,5,"Stay in your place, a one-story, single-detached house, and ride out the storm.",9.94,22.505,26.896,3,,8,160,16,24,Female,34203,Yes,7047174,601b4794fa119d4f81a79761,High Uncertainty - Cat 4,Bradenton,FL,
2022-04-09 18:02:33,2022-04-09 18:04:02,IP Address,68.101.18.173,100,88,True,2022-04-09 18:04:03,R_sFrtbfD5Olv5lgB,,,,,30.7617034912109375,-86.5883026123046875,anonymous,EN,I consent to taking part in this survey.,5a79cfcd2a842c0001fc4b29,21.298,23.787,27.878,2,150,13,8,Evacuate to a hotel up north paying at least $150 per night.,9.825,16.294,17.225,3,8,,150,12,47,Female,32536,Yes,7589668,5a79cfcd2a842c0001fc4b29,High Uncertainty - Cat 2,Crestview,FL,
2022-04-09 18:12:39,2022-04-09 18:15:17,IP Address,96.58.41.181,100,157,True,2022-04-09 18:15:17,R_2xWSVopetXAiisn,,,,,28.010894775390625,-82.4947967529296875,anonymous,EN,I consent to taking part in this survey.,62348e4cd0aa29e2c0d10f79,25.901,43.062,44.215,5,130,8,7,"Stay in your place, a one-story, single-detached house, and ride out the storm.",15.936,37.614,39.825,7,,4,85,8,47,Female,33625,Yes,7628808,62348e4cd0aa29e2c0d10f79,High Uncertainty - Cat 2,Tampa,FL,
2022-04-09 18:30:43,2022-04-09 18:33:59,IP Address,104.203.21.106,100,195,True,2022-04-09 18:33:59,R_cNEaGlvQC33OQZH,,,,,28.3036041259765625,-81.59110260009765625,anonymous,EN,I consent to taking part in this survey.,6110dbf040e58c9650a790c5,26.94,35.488,42.211,2,127,9,5,"Stay in your place, a one-story, single-detached house, and ride out the storm.",30.185,52.271,53.359,4,,7,140,11,18,Female,34747,Yes,4023380,6110dbf040e58c9650a790c5,High Uncertainty - Cat 4,Kissimmee,FL,
2022-04-09 18:53:54,2022-04-09 18:56:03,IP Address,67.165.91.184,100,128,True,2022-04-09 18:56:03,R_w0Iy3FQpqEyT1Bv,,,,,40.618896484375,-79.15899658203125,anonymous,EN,I consent to taking part in this survey.,5b91d329cc81a400017a32ec,5.995,33.465,34.354,8,100,5,8,Evacuate to a hotel up north paying at least $150 per night.,2.725,30.364,31.182,11,7,,127,7,30,Female,32927,Yes,6428620,5b91d329cc81a400017a32ec,Low Uncertainty - Cat 4,Cocoa,FL,
2022-04-09 18:55:10,2022-04-09 18:56:23,IP Address,104.222.17.161,100,73,True,2022-04-09 18:56:23,R_C9X7phifky0mBqh,,,,,30.4907989501953125,-84.31580352783203125,anonymous,EN,I consent to taking part in this survey.,60510068e5a858b7b1ef50ef,2.915,8.071,15.262,4,118,15,5,"Stay in your place, a one-story, single-detached house, and ride out the storm.",1.797,10.362,11.862,4,,4,120,15,19,Male,33331,Yes,7261781,60510068e5a858b7b1ef50ef,High Uncertainty - Cat 2,Fort Lauderdale,FL,
2022-04-09 18:55:57,2022-04-09 18:58:47,IP Address,64.252.194.68,100,169,True,2022-04-09 18:58:47,R_3NLpUjHTuBfRxTw,,,,,28.65289306640625,-81.210601806640625,anonymous,EN,I consent to taking part in this survey.,614e662c6366eea87b920009,29.596,40.26,44.311,3,115,15,7,"Stay in your place, a one-story, single-detached house, and ride out the storm.",11.768,28.871,31.817,3,,8,130,15,58,Male,32765,Yes,2992433,614e662c6366eea87b920009,High Uncertainty - Cat 4,Oviedo,FL,
2022-04-09 18:56:59,2022-04-09 18:59:23,IP Address,97.100.232.221,100,144,True,2022-04-09 18:59:24,R_2TNVnwRA0Q7eNXW,,,,,28.52740478515625,-81.6011962890625,anonymous,EN,I consent to taking part in this survey.,608418128f63e731da705bf5,25.446,37.952,38.781,5,105,9,6,"Stay in your place, a one-story, single-detached house, and ride out the storm.",3.826,12.848,13.788,6,,8,125,14,45,Female,34787,Yes,5690528,608418128f63e731da705bf5,Low Uncertainty - Cat 4,Winter Garden,FL,
2022-04-09 19:02:16,2022-04-09 19:04:50,IP Address,73.84.197.38,100,153,True,2022-04-09 19:04:50,R_1hMF6pGu9wP7Zl2,,,,,26.5991058349609375,-80.1284027099609375,anonymous,EN,I consent to taking part in this survey.,5d37ace5ee3689001a4a40bb,39.541,75.363,77.914,8,118,15,2,"Stay in your place, a one-story, single-detached house, and ride out the storm.",14.161,35.257,37.754,4,,1,97,4,22,Female,33463,Yes,8981089,5d37ace5ee3689001a4a40bb,High Uncertainty - Cat 2,Lake Worth,FL,
2022-04-09 19:39:00,2022-04-09 19:41:28,IP Address,71.220.175.9,100,148,True,2022-04-09 19:41:28,R_3nTSOCcYCaV8EdU,,,,,30.45660400390625,-84.32230377197265625,anonymous,EN,I consent to taking part in this survey.,617449e8a9585e8160e18e3f,14.508,46.045,47.493,7,120,12,3,"Stay in your place, a one-story, single-detached house, and ride out the storm.",4.495,39.306,41.148,7,,5,140,16,26,Female,32962,Yes,2973509,617449e8a9585e8160e18e3f,Low Uncertainty - Cat 4,Vero Beach,FL,
2022-04-09 19:53:12,2022-04-09 19:54:52,IP Address,47.205.222.73,100,99,True,2022-04-09 19:54:52,R_Ua0RlzxRPVYTwbL,,,,,27.4066925048828125,-82.531402587890625,anonymous,EN,I consent to taking part in this survey.,615d1a53e3b3a9b66ce49210,28.829,35.023,36.412,4,130,8,6,"Stay in your place, a one-story, single-detached house, and ride out the storm.",10.418,18.189,19.2,4,,6,135,12,21,Female,34234,Yes,3882084,615d1a53e3b3a9b66ce49210,High Uncertainty - Cat 4,Sarasota,FL,
2022-04-09 19:55:04,2022-04-09 19:58:36,IP Address,72.73.127.195,100,211,True,2022-04-09 19:58:36,R_2v1FsOn09U1Pdsc,,,,,43.6598052978515625,-70.25469970703125,anonymous,EN,I consent to taking part in this survey.,60fdb7e9cc5aa472bfe1d0db,36.722,58.113,69.577,3,120,10,6,"Stay in your place, a one-story, single-detached house, and ride out the storm.",23.02,50.484,52.128,4,,4,100,5,19,Female,32163,Yes,3335383,60fdb7e9cc5aa472bfe1d0db,High Uncertainty - Cat 2,The Villages,FL,
